customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_total,cluster,avg_order_value,purchase_frequency,cltv,cltv_scaled
12372.0,72,3,12980.4,3,3,3,9,0,4326.8,3,3894.1200000000003,0.0021272178400564903
13364.0,72,1,1349.6,3,1,1,5,0,1349.6,1,404.87999999999994,0.00021682973929677254
13741.0,72,3,6684.3,3,3,2,8,0,2228.1,3,2005.2899999999997,0.0010930676078116522
12718.0,72,1,2382.5,3,1,1,5,0,2382.5,1,714.75,0.0003864861575375395
17905.0,72,13,23835.2,3,4,4,11,0,1833.4769230769232,13,7150.56,0.0039101459925590335
15062.0,72,8,25856.2,3,4,4,11,0,3232.025,8,7756.86,0.004242100316563864
16574.0,72,3,13017.8,3,3,3,9,0,4339.266666666666,3,3905.3399999999997,0.0021333608839544517
16268.0,72,2,6676.5,3,2,2,7,0,3338.25,2,2002.9499999999998,0.001091786438228655
12458.0,72,4,17774.9,3,3,3,9,0,4443.725,4,5332.47,0.0029147265023232696
12703.0,72,4,10065.3,3,3,3,9,0,2516.325,4,3019.5899999999997,0.0016484053462878193
15175.0,72,1,2241.4,3,1,1,5,0,2241.4,1,672.42,0.0003633101282861384
13503.0,72,6,19053.9,3,3,3,9,0,3175.65,6,5716.17,0.00312480546343271
18235.0,72,3,17964.8,3,3,3,9,0,5988.266666666666,3,5389.44,0.002945918054093936
18192.0,72,1,9579.7,3,2,3,8,0,9579.7,1,2873.9100000000003,0.0015686443271207015
18204.0,72,3,19937.0,3,3,3,9,0,6645.666666666667,3,5981.099999999999,0.0032698568555795016
17819.0,72,12,66125.2,3,4,4,11,0,5510.433333333333,12,19837.559999999998,0.01085638466755374
14681.0,72,6,8751.5,3,3,2,8,0,1458.5833333333333,6,2625.45,0.001432610397808083
13886.0,72,1,2435.6,3,1,1,5,0,2435.6,1,730.68,0.00039520796585256005
13354.0,72,1,7435.3,3,1,2,6,0,7435.3,1,2230.59,0.0012164212433028094
14409.0,72,9,37560.9,3,4,4,11,0,4173.433333333333,9,11268.27,0.006164626677859928
14475.0,72,4,11511.5,3,3,3,9,0,2877.875,4,3453.45,0.0018859473271763828
16650.0,72,7,19161.1,3,4,3,10,0,2737.2999999999997,7,5748.329999999999,0.0031424133325733913
17894.0,72,18,24533.8,3,4,4,11,0,1362.9888888888888,18,7360.139999999999,0.004024892796492617
12728.0,72,5,10701.7,3,3,3,9,0,2140.34,5,3210.51,0.0017529356440595537
16589.0,72,4,6123.6,3,3,2,8,0,1530.9,4,1837.0800000000002,0.0010009712250954187
17572.0,72,10,7230.1,3,4,2,9,0,723.01,10,2169.03,0.0011827166281193403
17427.0,72,1,1008.0,3,1,1,5,0,1008.0,1,302.4,0.00016072108166191346
16233.0,72,9,19657.1,3,4,3,10,0,2184.1222222222223,9,5897.129999999999,0.0032238825778511727
15030.0,72,8,19799.1,3,4,3,10,0,2474.8875,8,5939.73,0.0032472064343621507
17724.0,72,3,10330.0,3,2,3,8,0,3443.3333333333335,3,3099.0,0.0016918829858544096
14305.0,72,3,18589.6,3,3,3,9,0,6196.533333333333,3,5576.879999999999,0.003048543022742238
14164.0,71,2,16317.7,3,2,3,8,0,8158.85,2,4895.31,0.002675377743817659
12822.0,71,2,9488.8,3,2,3,8,0,4744.4,2,2846.64,0.0015537137739034626
15185.0,71,1,3106.2,3,1,1,5,0,3106.2,1,931.8599999999999,0.0005053556994882056
13092.0,71,12,21402.8,3,4,3,10,0,1783.5666666666666,12,6420.839999999999,0.003510618185676622
18008.0,71,23,197871.3,3,4,4,11,0,8603.1,23,59361.39,0.03249601235967292
18053.0,71,3,5710.7,3,2,2,7,0,1903.5666666666666,3,1713.2099999999998,0.0009331513634518782
13095.0,71,1,744.0,3,1,1,5,0,744.0,1,223.2,0.00011735841885277177
15834.0,71,7,37729.9,3,4,4,11,0,5389.9857142857145,7,11318.97,0.006192385352158204
15593.0,71,1,1998.0,3,1,1,5,0,1998.0,1,599.4,0.00032333106719619484
12842.0,71,4,19179.9,3,3,3,9,0,4794.975,4,5753.97,0.003145501279773437
13347.0,71,1,3413.6,3,1,1,5,0,3413.6,1,1024.08,0.0005558469212591532
17376.0,71,4,4536.4,3,3,2,8,0,1134.1,4,1360.9199999999998,0.000740269640206518
16101.0,71,4,32291.6,3,3,4,10,0,8072.9,4,9687.48,0.005299130923540949
13972.0,71,2,1902.5,3,2,1,6,0,951.25,2,570.75,0.00030764495243000914
12694.0,71,3,18433.5,3,3,3,9,0,6144.5,3,5530.05,0.003022903205831227
13764.0,71,6,29532.6,3,3,4,10,0,4922.099999999999,6,8859.779999999999,0.004845958246683289
16613.0,71,1,6185.9,3,1,2,6,0,6185.9,1,1855.7699999999998,0.0010112041565083333
14916.0,71,8,30429.5,3,4,4,11,0,3803.6875,8,9128.85,0.004993276323476924
15321.0,71,12,67097.3,3,4,4,11,0,5591.441666666667,12,20129.19,0.011016054533147553
16404.0,71,1,4430.5,3,1,2,6,0,4430.5,1,1329.1499999999999,0.0007228752993296691
15774.0,69,6,13299.4,3,3,3,9,0,2216.5666666666666,6,3989.8199999999997,0.002179614390950869
15164.0,69,9,20689.2,3,4,3,10,0,2298.8,9,6206.76,0.0033934075940834276
14970.0,69,12,49193.5,3,4,4,11,0,4099.458333333333,12,14758.05,0.008075310433138798
16693.0,69,5,11994.6,3,3,3,9,0,2398.92,5,3598.38,0.0019652977150668993
16667.0,69,2,5701.3,3,2,2,7,0,2850.65,2,1710.39,0.0009316073898518559
15579.0,69,5,13025.0,3,3,3,9,0,2605.0,5,3907.5,0.0021345435020310648
16591.0,69,1,2135.0,3,1,1,5,0,2135.0,1,640.5,0.00034583366115396917
13635.0,68,4,29991.6,3,3,4,10,0,7497.9,4,8997.48,0.004921350149067366
14651.0,68,9,20341.2,3,4,3,10,0,2260.133333333333,9,6102.359999999999,0.003336247720380467
16441.0,68,5,10344.3,3,3,3,9,0,2068.8599999999997,5,3103.2899999999995,0.0016942317967565713
16774.0,68,8,15944.5,3,4,3,10,0,1993.0625,8,4783.349999999999,0.0026140787068465537
12886.0,68,2,13784.0,3,2,3,8,0,6892.0,2,4135.2,0.0022592111576073466
13431.0,68,8,33162.4,3,4,4,11,0,4145.3,8,9948.72,0.005442162009806861
15299.0,68,10,79915.4,3,4,4,11,0,7991.539999999999,10,23974.62,0.01312145963979096
14488.0,68,1,10642.8,3,1,3,7,0,10642.8,1,3192.8399999999997,0.001743261171182817
15091.0,68,3,10466.1,3,2,3,8,0,3488.7000000000003,3,3139.83,0.0017142377525526074
16875.0,68,11,42345.3,3,4,4,11,0,3849.5727272727277,11,12703.59,0.006950476389769237
16183.0,68,4,10778.1,3,3,3,9,0,2694.525,4,3233.43,0.001765484535872502
14333.0,68,1,4152.0,3,1,2,6,0,4152.0,1,1245.6,0.0006771309751162374
12637.0,68,12,83403.1,3,4,4,11,0,6950.258333333334,12,25020.93,0.01369432312115249
15930.0,68,1,4266.3,3,1,2,6,0,4266.3,1,1279.89,0.0006959050370824682
14193.0,68,3,12101.9,3,3,3,9,0,4033.9666666666667,3,3630.5699999999997,0.001982922009458645
13344.0,68,3,25437.2,3,3,4,10,0,8479.066666666668,3,7631.160000000001,0.004173278514605416
18116.0,68,13,21543.0,3,4,3,10,0,1657.1538461538462,13,6462.9,0.003533646387668447
14644.0,68,7,22477.2,3,4,3,10,0,3211.0285714285715,7,6743.16,0.003687091083108978
16882.0,67,3,7051.2,3,3,2,8,0,2350.4,3,2115.36,0.0011533318539657211
14462.0,67,12,22700.1,3,4,3,10,0,1891.675,12,6810.03,0.0037237029677307876
15276.0,67,4,6495.3,3,3,2,8,0,1623.825,4,1948.59,0.0010620238833005623
14184.0,67,1,4528.9,3,1,2,6,0,4528.9,1,1358.6699999999998,0.0007390377463767128
13351.0,67,1,3739.4,3,2,2,7,0,3739.4,1,1121.82,0.0006093603892258895
17957.0,67,1,1116.8,3,2,1,6,0,1116.8,1,335.03999999999996,0.00017859175481962033
12457.0,67,8,29959.1,3,4,4,11,0,3744.8875,8,8987.73,0.004916011942471544
15241.0,67,11,30501.6,3,4,4,11,0,2772.872727272727,11,9150.479999999998,0.005005118929494116
15739.0,67,1,4491.2,3,1,2,6,0,4491.2,1,1347.36,0.000732845426725559
15339.0,67,7,18278.4,3,4,3,10,0,2611.2000000000003,7,5483.52,0.0029974276414308563
13552.0,67,22,69789.2,3,4,4,11,0,3172.2363636363634,22,20936.76,0.011458205866541222
15181.0,67,5,12002.0,3,3,3,9,0,2400.4,5,3600.6,0.0019665131836456404
12512.0,67,2,1380.3,3,2,1,6,0,690.15,2,414.09,0.0002218722913734417
13801.0,67,1,3248.0,3,1,1,5,0,3248.0,1,974.4,0.0005286467054970552
13317.0,67,19,64860.9,3,4,4,11,0,3413.7315789473687,19,19458.27,0.01064872021835072
16374.0,67,5,17714.5,3,3,3,9,0,3542.9,5,5314.349999999999,0.002904805650680572
17667.0,67,9,39507.0,3,4,4,11,0,4389.666666666667,9,11852.1,0.006484278488817771
16556.0,67,17,80125.8,3,4,4,11,0,4713.282352941176,17,24037.739999999994,0.013156018368029758
13792.0,67,3,3839.5,3,3,2,8,0,1279.8333333333333,3,1151.85,0.0006258020655410223
15255.0,67,9,37294.2,3,4,4,11,0,4143.799999999999,9,11188.259999999998,0.006120820533272056
12413.0,67,4,9994.5,3,3,3,9,0,2498.625,4,2998.35,0.0016367762685344587
15228.0,67,6,55802.7,3,3,4,10,0,9300.449999999999,6,16740.809999999998,0.009160888126465235
16253.0,67,7,73101.5,3,3,4,10,0,10443.07142857143,7,21930.45,0.012002259457536375
16881.0,67,1,4320.0,3,1,2,6,0,4320.0,1,1296.0,0.0007047253969038732
13947.0,66,1,906.0,3,1,1,5,0,906.0,1,271.8,0.00014396732557656327
16140.0,66,3,15576.0,3,3,3,9,0,5192.0,3,4672.8,0.0025535516566754604
15762.0,66,2,5837.5,3,2,2,7,0,2918.75,2,1751.25,0.0009539785818011176
16160.0,66,2,10254.4,3,2,3,8,0,5127.2,2,3076.3199999999997,0.0016794654960499734
17483.0,66,4,5917.3,3,3,2,8,0,1479.325,4,1775.19,0.0009670859321502446
15730.0,66,5,17265.8,3,3,3,9,0,3453.16,5,5179.74,0.002831105549156095
15127.0,66,2,7115.0,3,2,2,7,0,3557.5,2,2134.5,0.0011638111641445968
16106.0,66,1,1083.8,3,1,1,5,0,1083.8,1,325.14,0.00017317142196847764
13483.0,66,1,1403.4,3,1,1,5,0,1403.4,1,421.02000000000004,0.00022566652436924165
14389.0,66,5,18980.1,3,3,3,9,0,3796.0199999999995,5,5694.03,0.003112683628147427
15757.0,66,6,29403.6,3,3,4,10,0,4900.599999999999,6,8821.08,0.004824769672810642
18033.0,66,1,979.7,3,1,1,5,0,979.7,1,293.91,0.000156072735610782
17382.0,66,8,9022.8,3,4,3,10,0,1127.85,8,2706.8399999999997,0.0014771721039449019
16059.0,66,12,32177.7,3,4,4,11,0,2681.475,12,9653.31,0.005280422562578975
15244.0,66,3,9120.8,3,2,3,8,0,3040.2666666666664,3,2736.24,0.0014932688499876892
17222.0,66,6,16050.1,3,3,3,9,0,2675.016666666667,6,4815.030000000001,0.0026314237719702108
13989.0,66,5,20260.6,3,3,3,9,0,4052.12,5,6078.179999999999,0.0033230089680228283
16040.0,66,7,24169.0,3,4,4,11,0,3452.714285714286,7,7250.7,0.003964973480610895
16758.0,66,1,3693.4,3,2,2,7,0,3693.4,1,1108.02,0.0006018047737364179
12843.0,66,30,65884.1,3,4,4,11,0,2196.1366666666668,30,19765.23,0.010816783387238271
15048.0,66,4,4827.5,3,3,2,8,0,1206.875,4,1448.25,0.0007880835460540224
14054.0,66,1,924.6,3,1,1,5,0,924.6,1,277.38,0.00014702242227448008
14396.0,66,7,21219.3,3,4,3,10,0,3031.328571428571,7,6365.79,0.0034804778499740565
12789.0,66,3,2733.5,3,3,1,7,0,911.1666666666666,3,820.05,0.0004441387887724211
16803.0,66,1,3323.0,3,1,1,5,0,3323.0,1,996.9,0.0005409656437951069
17647.0,66,3,3316.6,3,2,1,6,0,1105.5333333333333,3,994.9799999999999,0.0005399144277270064
14518.0,65,1,1743.7,3,1,1,5,0,1743.7,1,523.11,0.00028156165374026786
13348.0,65,1,2337.6,3,1,1,5,0,2337.6,1,701.28,0.0003791112198097726
13771.0,65,9,57288.2,3,4,4,11,0,6365.355555555555,9,17186.46,0.00940488523102198
15264.0,65,2,8484.0,3,2,2,7,0,4242.0,2,2545.2,0.001388672851211699
13049.0,65,4,14082.4,3,3,3,9,0,3520.6,4,4224.719999999999,0.002308224106782528
13504.0,65,1,2959.3,3,1,1,5,0,2959.3,1,887.7900000000001,0.0004812270056750886
14317.0,65,1,5085.8,3,1,2,6,0,5085.8,1,1525.74,0.0008305099695525122
14959.0,65,4,6954.2,3,3,2,8,0,1738.55,4,2086.2599999999998,0.0011373993604335741
13177.0,65,2,5122.0,3,2,2,7,0,2561.0,2,1536.6,0.0008364559104377051
13422.0,65,1,26263.0,3,1,4,8,0,26263.0,1,7878.9,0.004308918237892496
16316.0,65,13,57449.1,3,4,4,11,0,4419.161538461538,13,17234.729999999996,0.009431313459984063
15306.0,65,9,34847.3,3,4,4,11,0,3871.9222222222224,9,10454.19,0.005718911064985357
16432.0,65,1,2874.0,3,1,1,5,0,2874.0,1,862.1999999999999,0.0004672162665174378
16895.0,65,5,11214.2,3,3,3,9,0,2242.84,5,3364.26,0.0018371150557629065
13845.0,65,1,3129.8,3,1,1,5,0,3129.8,1,938.94,0.0005092320587393259
16184.0,65,6,11587.9,3,3,3,9,0,1931.3166666666666,6,3476.37,0.0018984962189893314
15937.0,65,1,1453.5,3,1,1,5,0,1453.5,1,436.05,0.0002338955751523401
13602.0,65,4,10251.7,3,3,3,9,0,2562.925,4,3075.51,0.001679022014271244
12923.0,65,3,7898.7,3,3,2,8,0,2632.9,3,2369.61,0.0012925358567337044
15315.0,65,2,5705.0,3,2,2,7,0,2852.5,2,1711.5,0.0009322151241412264
14819.0,65,4,4701.6,3,3,2,8,0,1175.4,4,1410.48,0.0007674041549643598
15837.0,65,2,7770.1,3,2,2,7,0,3885.05,2,2331.03,0.001271412983865312
14538.0,65,5,13708.4,3,3,3,9,0,2741.68,5,4112.5199999999995,0.0022467936678029106
15300.0,65,1,4964.4,3,1,2,6,0,4964.4,1,1489.32,0.0008105697147607326
17921.0,65,10,24235.0,3,4,4,11,0,2423.5,10,7270.5,0.00397581414631318
13023.0,65,3,14490.3,3,3,3,9,0,4830.099999999999,3,4347.089999999999,0.0023752227058728647
15766.0,65,3,8310.6,3,3,2,8,0,2770.2000000000003,3,2493.18,0.0013601914658666037
13591.0,65,7,20939.4,3,4,3,10,0,2991.342857142857,7,6281.820000000001,0.003434503572245728
15416.0,65,7,45728.2,3,4,4,11,0,6532.599999999999,7,13718.46,0.007506126208015621
14257.0,65,9,59544.5,3,4,4,11,0,6616.055555555556,9,17863.35,0.009775488170780564
12939.0,65,20,252648.0,3,4,4,11,0,12632.4,20,75794.4,0.04149322285928471
15518.0,65,15,42189.4,3,4,4,11,0,2812.6266666666666,15,12656.82,0.006924869423360354
13276.0,64,5,19392.6,3,3,3,9,0,3878.5199999999995,5,5817.78,0.003180437788786711
13806.0,64,1,2563.8,3,1,1,5,0,2563.8,1,769.14,0.0004162651377166963
14029.0,64,2,4676.6,3,2,2,7,0,2338.3,2,1402.98,0.0007632978421983426
15874.0,64,21,112847.6,3,4,4,11,0,5373.695238095238,21,33854.28,0.018530656170712236
13587.0,64,4,16735.0,3,3,3,9,0,4183.75,4,5020.5,0.002743920316508018
13876.0,64,1,1227.0,3,1,1,5,0,1227.0,1,368.09999999999997,0.0001966923814922242
14067.0,64,2,3747.0,3,2,2,7,0,1873.5,2,1124.1,0.0006106087083067587
12740.0,64,1,4276.0,3,1,2,6,0,4276.0,1,1282.8,0.0006974982864356829
12519.0,64,2,7265.4,3,2,2,7,0,3632.7,2,2179.62,0.0011885147417449564
12420.0,64,1,6003.9,3,1,2,6,0,6003.9,1,1801.1699999999998,0.000981310199571728
12781.0,64,2,8267.4,3,2,2,7,0,4133.7,2,2480.22,0.001353095757406926
15815.0,64,5,21006.0,3,3,3,9,0,4201.2,5,6301.8,0.0034454427894543976
12885.0,64,3,11752.2,3,2,3,8,0,3917.4,3,3525.6600000000003,0.0019254829064875969
15706.0,64,4,10605.6,3,3,3,9,0,2651.4,4,3181.68,0.0017371509777869833
17030.0,64,1,1468.7,3,1,1,5,0,1468.7,1,440.61,0.00023639221331407857
13169.0,64,3,8400.8,3,3,2,8,0,2800.2666666666664,3,2520.24,0.0013750070423263938
13763.0,64,3,52174.4,3,2,4,9,0,17391.466666666667,3,15652.32,0.008564930742107625
16455.0,64,11,43843.7,3,4,4,11,0,3985.790909090909,11,13153.109999999999,0.0071965923517132435
13359.0,64,2,10433.1,3,2,3,8,0,5216.55,2,3129.93,0.0017088174197014646
18136.0,64,5,16313.6,3,3,3,9,0,3262.7200000000003,5,4894.080000000001,0.0026747043085240322
12492.0,64,3,7152.1,3,2,2,7,0,2384.0333333333333,3,2145.63,0.0011699049322893664
16477.0,64,11,43200.2,3,4,4,11,0,3927.290909090909,11,12960.06,0.007090895861115961
14792.0,64,1,62.0,3,1,1,5,0,62.0,1,18.599999999999998,5.3382065958223685e-06
14844.0,64,10,67024.3,3,4,4,11,0,6702.43,10,20107.29,0.011004064099870784
13689.0,64,2,12595.0,3,2,3,8,0,6297.5,2,3778.5,0.0020639149224555686
12394.0,64,2,12724.8,3,2,3,8,0,6362.4,2,3817.4399999999996,0.0020852348983367297
13419.0,64,1,2210.6,3,1,1,5,0,2210.6,1,663.18,0.0003582511509584052
16354.0,64,5,11295.1,3,3,3,9,0,2259.02,5,3388.53,0.001850403083873738
15606.0,62,17,52309.9,3,4,4,11,0,3077.0529411764705,17,15692.97,0.00858718695729944
16595.0,62,5,18101.8,3,3,3,9,0,3620.3599999999997,5,5430.54,0.0029684206480517106
15756.0,62,4,5329.6,3,3,2,8,0,1332.4,4,1598.88,0.0008705547316467121
16104.0,62,9,27786.1,3,4,4,11,0,3087.3444444444444,9,8335.83,0.004559091236849328
16921.0,62,3,4466.7,3,2,2,7,0,1488.8999999999999,3,1340.01,0.000728821240214862
16685.0,62,2,3242.4,3,2,1,6,0,1621.2,2,972.72,0.0005277268914374674
16518.0,62,4,9593.7,3,3,3,9,0,2398.425,4,2878.11,0.001570943862269671
13193.0,62,1,1178.8,3,1,1,5,0,1178.8,1,353.64,0.00018877541047934303
14514.0,62,9,45989.8,3,4,4,11,0,5109.977777777778,9,13796.94,0.007549094664799226
13260.0,62,1,5576.2,3,1,2,6,0,5576.2,1,1672.86,0.0009110594007707057
16380.0,62,1,17805.9,3,1,3,7,0,17805.9,1,5341.77,0.002919818330153131
14801.0,62,1,1931.4,3,1,1,5,0,1931.4,1,579.42,0.000312391849987525
18088.0,62,1,1676.7,3,1,1,5,0,1676.7,1,503.01,0.0002705567355273417
13259.0,62,9,14333.8,3,4,3,10,0,1592.6444444444444,9,4300.139999999999,0.0023495171879575967
16248.0,62,1,1529.4,3,1,1,5,0,1529.4,1,458.82,0.00024636234070996835
15553.0,61,1,4372.3,3,1,2,6,0,4372.3,1,1311.69,0.0007133158032103812
13473.0,61,8,26577.6,3,4,4,11,0,3322.2,8,7973.279999999999,0.004360592077740056
14201.0,61,10,11935.4,3,4,3,10,0,1193.54,10,3580.62,0.0019555739664369708
17552.0,61,12,30852.9,3,4,4,11,0,2571.0750000000003,12,9255.87,0.005062820836482192
14529.0,61,3,6200.4,3,2,2,7,0,2066.7999999999997,3,1860.12,0.0010135858179126233
13352.0,61,1,3979.8,3,1,2,6,0,3979.8,1,1193.94,0.000648846692783911
18169.0,61,1,2026.5,3,1,1,5,0,2026.5,1,607.9499999999999,0.00032801226374945444
14535.0,61,9,60307.3,3,4,4,11,0,6700.811111111111,9,18092.19,0.00990077998589728
14027.0,61,1,1048.2,3,1,1,5,0,1048.2,1,314.46,0.00016732403258966914
16776.0,61,2,6198.5,3,2,2,7,0,3099.25,2,1859.55,0.001013273738142406
16385.0,61,5,10306.1,3,3,3,9,0,2061.2200000000003,5,3091.8300000000004,0.0016879573508500974
17214.0,61,6,10691.2,3,3,3,9,0,1781.8666666666668,6,3207.36,0.0017512109926978263
17589.0,61,18,140498.7,3,4,4,11,0,7805.483333333334,18,42149.61,0.023072418767688972
16395.0,61,14,35378.5,3,4,4,11,0,2527.035714285714,14,10613.55,0.00580616199863769
13980.0,61,5,7999.2,3,3,2,8,0,1599.84,5,2399.7599999999998,0.0013090432340530933
13373.0,61,6,75871.9,3,3,4,10,0,12645.316666666666,6,22761.569999999996,0.012457304613015335
17648.0,61,5,22163.7,3,3,3,9,0,4432.74,5,6649.109999999999,0.003635597921023122
13224.0,61,2,21559.5,3,2,3,8,0,10779.75,2,6467.849999999999,0.003536356554094018
15128.0,61,5,17836.8,3,3,3,9,0,3567.3599999999997,5,5351.04,0.002924893732731928
13666.0,61,5,1279.0,3,3,1,7,0,255.8,5,383.7,0.00020523351204553998
16982.0,61,1,3840.6,3,1,2,6,0,3840.6,1,1152.1799999999998,0.0006259827433027271
15304.0,61,9,9195.5,3,4,3,10,0,1021.7222222222222,9,2758.65,0.0015055385125325488
14128.0,61,3,9242.1,3,2,3,8,0,3080.7000000000003,3,2772.63,0.001513192679528405
17462.0,61,2,6756.9,3,2,2,7,0,3378.45,2,2027.0699999999997,0.0011049923400841663
14665.0,61,7,27496.5,3,4,4,11,0,3928.0714285714284,7,8248.949999999999,0.004511523709767784
17025.0,61,5,15106.4,3,3,3,9,0,3021.2799999999997,5,4531.919999999999,0.0024764186776785927
12607.0,61,1,15795.1,3,1,3,7,0,15795.1,1,4738.53,0.002589539381756835
16179.0,61,1,2158.3,3,1,1,5,0,2158.3,1,647.49,0.00034966074465189723
15886.0,61,4,10528.7,3,3,3,9,0,2632.175,4,3158.61,0.0017245199597187145
15193.0,61,1,4993.2,3,1,2,6,0,4993.2,1,1497.9599999999998,0.0008153001870671844
17284.0,61,8,27931.6,3,4,4,11,0,3491.45,8,8379.48,0.004582989977147548
14451.0,61,12,33087.7,3,4,4,11,0,2757.308333333333,12,9926.31,0.005429892347262001
18126.0,61,1,2068.3,3,1,1,5,0,2068.3,1,620.49,0.0003348780186942353
15211.0,61,2,12774.8,3,2,3,8,0,6387.4,2,3832.4399999999996,0.0020934475238687644
13109.0,60,3,11340.3,3,2,3,8,0,3780.1,3,3402.0899999999997,0.001857827297354697
16086.0,60,10,28649.9,3,4,4,11,0,2864.9900000000002,10,8594.97,0.004700972555540754
17620.0,60,1,814.4,3,1,1,5,0,814.4,1,244.32,0.00012892179560187623
14175.0,60,8,76788.8,3,4,4,11,0,9598.6,8,23036.64,0.012607907740021785
13690.0,60,1,1722.5,3,1,1,5,0,1722.5,1,516.75,0.00027807950051468523
14952.0,60,32,176293.5,3,4,4,11,0,5509.171875,32,52888.049999999996,0.028951804535570277
13283.0,60,4,3733.6,3,3,2,8,0,933.4,4,1120.08,0.0006084077246641734
17863.0,60,12,57452.0,3,4,4,11,0,4787.666666666667,12,17235.6,0.009431789792264923
13517.0,60,3,21284.2,3,3,3,9,0,7094.733333333334,3,6385.26,0.003491137837914637
13627.0,60,7,22459.0,3,4,3,10,0,3208.4285714285716,7,6737.7,0.0036841016874153173
16171.0,60,1,732.0,3,1,1,5,0,732.0,1,219.6,0.00011538738872508352
12836.0,60,15,65856.2,3,4,4,11,0,4390.413333333333,15,19756.859999999997,0.010812200742191394
14857.0,60,7,36518.5,3,4,4,11,0,5216.928571428572,7,10955.55,0.005993409860768074
16136.0,60,4,9468.0,3,3,3,9,0,2367.0,4,2840.4,0.0015502973216821364
12824.0,60,1,3971.2,3,1,2,6,0,3971.2,1,1191.36,0.000647434121192401
12530.0,60,9,37592.6,3,4,4,11,0,4176.955555555555,9,11277.779999999999,0.006169833482447237
16120.0,60,6,30569.1,3,3,4,10,0,5094.849999999999,6,9170.73,0.005016205973962363
12772.0,60,1,8924.7,3,2,2,7,0,8924.7,1,2677.4100000000003,0.0014610589326510507
13919.0,60,4,13606.8,3,3,3,9,0,3401.7,4,4082.0399999999995,0.002230105612721817
16861.0,60,5,9465.9,3,3,3,9,0,1893.1799999999998,5,2839.77,0.001549952391409791
15199.0,60,10,31224.0,3,4,4,11,0,3122.4,10,9367.199999999999,0.00512377494318095
15840.0,59,2,3555.6,3,2,2,7,0,1777.8,2,1066.6799999999998,0.0005791707777701309
14541.0,59,14,24996.8,3,4,4,11,0,1785.4857142857143,14,7499.039999999999,0.004100941708919256
17913.0,59,14,34796.4,3,4,4,11,0,2485.457142857143,14,10438.92,0.005710550612193745
15038.0,59,9,13098.6,3,4,3,10,0,1455.4,9,3929.58,0.0021466324868142195
18277.0,59,5,11800.5,3,3,3,9,0,2360.1,5,3540.15,0.0019334163027515418
14775.0,59,3,14184.6,3,3,3,9,0,4728.2,3,4255.379999999999,0.002325010713370006
14761.0,59,3,4479.2,3,2,2,7,0,1493.0666666666666,3,1343.76,0.0007308743965978707
16203.0,59,6,11145.4,3,3,3,9,0,1857.5666666666666,6,3343.62,0.001825814483030827
16652.0,59,16,175503.9,3,4,4,11,0,10968.99375,16,52651.17,0.02882211075316839
14642.0,59,1,961.2,3,1,1,5,0,961.2,1,288.36,0.00015303406416392927
16753.0,59,1,2239.2,3,1,1,5,0,2239.2,1,671.7599999999999,0.00036294877276272884
18171.0,59,9,24373.1,3,4,4,11,0,2708.1222222222223,9,7311.929999999999,0.003998497418032659
13208.0,59,9,19885.0,3,4,3,10,0,2209.4444444444443,9,5965.5,0.003261315725026186
15281.0,59,16,85435.7,3,4,4,11,0,5339.73125,16,25630.71,0.014028182774280753
13464.0,59,6,30976.4,3,3,4,10,0,5162.733333333334,6,9292.92,0.005083106021546316
13865.0,59,4,5015.6,3,3,2,8,0,1253.9,4,1504.68,0.0008189794433055359
12679.0,59,4,11130.2,3,3,3,9,0,2782.55,4,3339.06,0.0018233178448690884
15831.0,59,3,8017.6,3,3,2,8,0,2672.5333333333333,3,2405.28,0.0013120654802488822
17064.0,59,3,8593.5,3,2,2,7,0,2864.5,3,2578.0499999999997,0.0014066585011268543
12667.0,59,1,6201.3,3,1,2,6,0,6201.3,1,1860.3899999999999,0.0010137336451722
15421.0,59,10,38053.4,3,4,4,11,0,3805.34,10,11416.02,0.006245521039350467
17489.0,59,2,3766.4,3,2,2,7,0,1883.2,2,1129.92,0.0006137952070131882
13842.0,59,18,56299.1,3,4,4,11,0,3127.7277777777776,18,16889.73,0.009242423072747275
14852.0,59,18,61471.8,3,4,4,11,0,3415.1000000000004,18,18441.54,0.010092052034538362
12602.0,59,1,1531.2,3,1,1,5,0,1531.2,1,459.36,0.0002466579952291216
17190.0,59,7,17430.4,3,4,3,10,0,2490.057142857143,7,5229.12,0.0028581415124075524
13520.0,59,11,69094.0,3,4,4,11,0,6281.272727272727,11,20728.2,0.011344017521143817
12633.0,59,7,56781.6,3,4,4,11,0,8111.657142857142,7,17034.48,0.009321674909131406
16121.0,58,5,14770.9,3,3,3,9,0,2954.18,5,4431.2699999999995,0.0024213119603586418
16430.0,58,7,11179.4,3,3,3,9,0,1597.0571428571427,7,3353.8199999999997,0.0018313990683926102
17181.0,58,3,4653.7,3,2,2,7,0,1551.2333333333333,3,1396.11,0.0007595364597046707
12876.0,58,4,40817.9,3,3,4,10,0,10204.475,4,12245.37,0.006699597105016651
18160.0,58,3,10038.8,3,2,3,8,0,3346.2666666666664,3,3011.64,0.0016440526547558411
13858.0,58,1,2161.7,3,1,1,5,0,2161.7,1,648.5099999999999,0.0003502192031880755
13930.0,58,2,3373.4,3,2,1,6,0,1686.7,2,1012.02,0.0005492439703313975
